,Time_s[s],RMS[A]
1668,2022-07-22 9:26,14.42744827
1669,2022-07-22 9:36,12.67072678
1670,2022-07-22 9:48,1.540341854
1671,2022-07-22 9:51,19.40217018
1672,2022-07-22 10:01,14.59501362
1673,2022-07-22 10:11,15.49823284
1674,2022-07-22 10:13,1.584703803
1675,2022-07-22 10:16,8.697322845
1676,2022-07-22 10:24,15.28325462
1677,2022-07-22 10:29,14.36325741
1678,2022-07-22 10:33,17.60344315
1679,2022-07-22 10:36,1.708706737
1680,2022-07-22 10:42,15.98111439
1681,2022-07-22 10:47,20.17705727
1682,2022-07-22 10:49,19.92025948
1683,2022-07-22 10:57,14.76105499
1684,2022-07-22 10:59,15.12607098
1685,2022-07-22 11:01,20.28853607
1686,2022-07-22 11:06,10.43890381
1687,2022-07-22 11:10,16.67555809
1688,2022-07-22 11:19,25.1136322
1689,2022-07-22 11:23,28.50875664
1690,2022-07-22 11:25,8.5188694
1691,2022-07-22 11:27,20.85025215
1692,2022-07-22 11:29,31.28193665
1693,2022-07-22 11:34,28.71987534
1694,2022-07-22 11:39,31.17139053
1695,2022-07-22 11:40,7.316712379
1696,2022-07-22 11:43,23.83979988
1697,2022-07-22 11:48,13.49384499
1698,2022-07-22 11:49,29.13125038
1699,2022-07-22 11:53,29.03269768
1700,2022-07-22 11:56,27.27929688
1701,2022-07-22 12:05,9.057984352
1702,2022-07-22 12:07,11.58069611
1703,2022-07-22 12:08,27.6635704
1704,2022-07-22 12:12,31.15929413
1705,2022-07-22 12:24,12.52928734
1706,2022-07-22 12:26,15.60442448
1707,2022-07-22 12:40,9.632681847
1708,2022-07-22 12:43,29.10012436
1709,2022-07-22 12:48,28.15073967
1710,2022-07-22 12:59,19.92725563
1711,2022-07-22 13:01,30.58672333
1712,2022-07-22 13:13,2.955362797
1713,2022-07-22 13:16,2.49460125
1714,2022-07-22 13:19,32.87733459
1715,2022-07-22 13:25,35.20055008
1716,2022-07-22 13:30,22.67140961
1717,2022-07-22 13:36,36.52082825
1718,2022-07-22 13:47,34.43252182
1719,2022-07-22 13:59,1.821086049
1720,2022-07-22 14:02,35.76494598
1721,2022-07-22 14:04,11.99739361
1722,2022-07-22 14:06,16.66021538
1723,2022-07-22 14:09,35.58561707
1724,2022-07-22 14:22,29.48744965
1725,2022-07-22 14:25,27.14504051
1726,2022-07-22 14:27,8.611548424
1727,2022-07-22 14:29,1.53445375
1728,2022-07-22 14:31,35.90000534
1729,2022-07-22 14:38,34.21099091
1730,2022-07-22 14:41,36.07080078
1731,2022-07-22 14:49,1.33303535
1732,2022-07-22 14:52,36.37631607
1733,2022-07-22 14:57,2.550000191
1734,2022-07-22 15:03,35.71990204
1735,2022-07-22 15:17,33.0212059
1736,2022-07-22 15:18,26.54828835
1737,2022-07-22 15:20,37.19389725
1738,2022-07-22 15:34,32.40358353
1739,2022-07-22 15:42,8.343696594
1740,2022-07-22 15:44,34.57708359
1741,2022-07-22 15:48,33.98473358
1742,2022-07-22 15:49,29.87799454
1743,2022-07-22 15:52,27.85343933
1744,2022-07-22 15:53,24.91848564
1745,2022-07-22 15:56,6.248125553
1746,2022-07-22 15:58,36.48625183
1747,2022-07-22 16:02,23.57171249
1748,2022-07-22 16:04,1.863071799
1749,2022-07-22 16:06,1.758196115
1750,2022-07-22 16:10,33.39764786
1751,2022-07-22 16:14,5.726397514
1752,2022-07-22 16:15,34.23570251
1753,2022-07-22 16:18,1.786453962
1754,2022-07-22 16:26,20.68996048
1755,2022-07-22 16:27,2.228228331
1756,2022-07-22 16:29,44.86445999
1757,2022-07-22 16:42,2.235481024
1758,2022-07-22 16:44,2.246625662
1759,2022-07-22 16:47,6.683512211
1760,2022-07-22 16:48,9.060072899
1761,2022-07-22 16:50,17.83645821
1762,2022-07-22 16:53,29.68397903
1763,2022-07-22 16:55,34.53926086
1764,2022-07-22 16:57,22.00509071
1765,2022-07-22 16:58,35.04383087
1766,2022-07-22 17:05,37.51914978
1767,2022-07-22 17:07,42.88990021
1768,2022-07-22 17:14,16.08675766
1769,2022-07-22 17:18,44.77790451
1770,2022-07-22 17:24,36.87339783
1771,2022-07-22 17:27,1.356710911
1772,2022-07-22 17:29,44.70745087
1773,2022-07-22 17:31,41.23448181
1774,2022-07-22 17:44,38.56186676
1775,2022-07-22 17:51,44.41022491
1776,2022-07-22 17:56,40.90271378
1777,2022-07-22 18:03,44.034832
1778,2022-07-22 18:23,44.86961746
1779,2022-07-22 18:28,43.04989243
1780,2022-07-22 18:32,40.13251114
1781,2022-07-22 18:48,44.10346985
1782,2022-07-22 18:51,44.66451645
1783,2022-07-22 18:56,44.9438858
1784,2022-07-22 18:59,42.77425385
1785,2022-07-22 19:02,42.79577255
1786,2022-07-22 19:14,35.83921432
1787,2022-07-22 19:21,36.60026169
1788,2022-07-22 19:32,36.8026123
1789,2022-07-22 19:37,36.62944412
1790,2022-07-22 19:41,34.24320221
1791,2022-07-22 19:46,1.790227652
1792,2022-07-22 19:49,36.2109375
1793,2022-07-22 19:52,36.24639893
1794,2022-07-22 20:05,35.7395668
1795,2022-07-22 20:15,36.74745941
1796,2022-07-22 20:17,37.36130524
1797,2022-07-22 20:39,30.3689785
1798,2022-07-22 20:42,35.81099701
1799,2022-07-22 20:45,1.812182903
1800,2022-07-22 20:47,36.97916794
1801,2022-07-22 20:53,2.142874956
1802,2022-07-22 20:55,2.146755695
1803,2022-07-22 20:58,35.80822372
1804,2022-07-22 21:24,35.21818161
1805,2022-07-22 21:38,36.42467117
1806,2022-07-22 21:47,8.134433746
1807,2022-07-22 21:48,1.953531623
1808,2022-07-22 21:50,37.82230377
1809,2022-07-22 21:55,2.238210917
1810,2022-07-22 21:59,33.96830368
1811,2022-07-22 22:13,38.45169067
1812,2022-07-22 22:18,36.83749008
1813,2022-07-22 22:19,1.279127121
1814,2022-07-22 22:21,1.366515756
1815,2022-07-22 22:24,37.53403091
1816,2022-07-22 22:27,33.36019135
1817,2022-07-22 22:33,2.421484947
1818,2022-07-22 22:40,29.33896065
1819,2022-07-22 22:46,6.271043777
1820,2022-07-22 22:47,25.49429131
1821,2022-07-22 22:51,25.3117733
1822,2022-07-22 23:00,29.78040886
1823,2022-07-22 23:04,26.18997765
1824,2022-07-22 23:08,1.585902691
1825,2022-07-22 23:10,7.096741676
1826,2022-07-22 23:16,23.67617989
1827,2022-07-22 23:21,2.18376708
1828,2022-07-22 23:24,22.20521355
1829,2022-07-22 23:32,2.192549467
1830,2022-07-22 23:34,31.73492432
1831,2022-07-22 23:37,5.662198544
1832,2022-07-22 23:39,2.498812914
1833,2022-07-22 23:41,28.34960556
1834,2022-07-22 23:43,26.31174469
1835,2022-07-22 23:45,15.21923161
1836,2022-07-22 23:47,29.88301849
1837,2022-07-22 23:50,1.904868007
1838,2022-07-22 23:52,1.203938484
1839,2022-07-22 23:56,25.98724556
1840,2022-07-22 23:58,25.459589
1841,2022-07-23 0:00,2.06487155
1842,2022-07-23 0:01,2.186165571
1843,2022-07-23 0:04,19.21179771
1844,2022-07-23 0:05,26.68369293
1845,2022-07-23 0:08,16.22798157
1846,2022-07-23 0:10,2.21735549
1847,2022-07-23 0:13,28.09568977
1848,2022-07-23 0:15,4.54547596
1849,2022-07-23 0:17,10.2289753
1850,2022-07-23 0:21,28.1280098
1851,2022-07-23 0:31,23.8625145
1852,2022-07-23 0:33,30.90305519
1853,2022-07-23 0:47,34.44717407
1854,2022-07-23 1:01,12.63920689
1855,2022-07-23 1:02,28.67815018
1856,2022-07-23 1:13,2.097199202
1857,2022-07-23 1:15,2.070737839
1858,2022-07-23 1:17,2.06327939
1859,2022-07-23 1:29,2.053087234
1860,2022-07-23 1:32,2.086680651
1861,2022-07-23 1:39,2.066446304
1862,2022-07-23 1:41,2.05149436
1863,2022-07-23 1:45,2.039656878
1864,2022-07-23 1:48,2.038036585
1865,2022-07-23 1:51,2.057205915
1866,2022-07-23 1:54,2.056627274
1867,2022-07-23 2:04,2.021676779
1868,2022-07-23 2:06,2.043952465
1869,2022-07-23 2:08,2.031194448
1870,2022-07-23 2:10,2.067579746
1871,2022-07-23 2:13,2.092149258
1872,2022-07-23 2:18,2.050529242
1873,2022-07-23 2:20,2.029461861
1874,2022-07-23 2:22,1.976050854
1875,2022-07-23 2:23,2.041548729
1876,2022-07-23 2:25,2.060515881
1877,2022-07-23 2:33,1.964738727
1878,2022-07-23 2:36,1.985114932
1879,2022-07-23 2:43,1.980661273
1880,2022-07-23 2:50,1.983639717
1881,2022-07-23 3:02,2.065547466
1882,2022-07-23 3:05,2.074912071
1883,2022-07-23 3:09,2.03795433
1884,2022-07-23 3:19,1.93864572
1885,2022-07-23 3:27,2.059787035
1886,2022-07-23 3:29,1.985750556
1887,2022-07-23 3:40,2.020743847
1888,2022-07-23 3:42,2.047349453
1889,2022-07-23 3:47,2.090980768
1890,2022-07-23 3:52,2.073351622
1891,2022-07-23 3:55,2.058953285
1892,2022-07-23 4:02,2.059575796
1893,2022-07-23 4:04,2.069730997
1894,2022-07-23 4:06,2.064064503
1895,2022-07-23 4:15,2.063847303
1896,2022-07-23 4:25,1.97180593
1897,2022-07-23 4:30,2.044868946
1898,2022-07-23 4:33,2.033660412
1899,2022-07-23 4:35,2.050137043
1900,2022-07-23 4:59,2.091635227
1901,2022-07-23 5:05,1.947282195
1902,2022-07-23 5:08,2.053373814
1903,2022-07-23 5:10,1.953406096
1904,2022-07-23 5:16,1.983211756
1905,2022-07-23 5:19,2.078516006
1906,2022-07-23 5:31,2.114314079
1907,2022-07-23 5:59,1.99635303
1908,2022-07-23 6:03,2.077556849
1909,2022-07-23 6:08,2.055930614
1910,2022-07-23 6:18,2.078148127
1911,2022-07-23 6:23,2.074716091
1912,2022-07-23 6:33,2.072920322
1913,2022-07-23 6:39,2.072456598
1914,2022-07-23 6:40,2.079578638
1915,2022-07-23 6:45,2.064549923
1916,2022-07-23 6:51,2.066180706
1917,2022-07-23 6:56,33.49684525
1918,2022-07-23 7:05,23.63479233
1919,2022-07-23 7:06,2.310404778
1920,2022-07-23 7:09,11.59770679
1921,2022-07-23 7:12,35.43915176
1922,2022-07-23 7:13,23.21335602
1923,2022-07-23 7:17,33.46104431
1924,2022-07-23 7:20,9.045202255
1925,2022-07-23 7:22,34.54089737
1926,2022-07-23 7:28,14.70921612
1927,2022-07-23 7:30,26.30805969
1928,2022-07-23 7:32,29.20400047
1929,2022-07-23 7:37,35.07497406
1930,2022-07-23 7:39,34.61611938
1931,2022-07-23 7:41,23.16020584
1932,2022-07-23 7:58,4.572793961
1933,2022-07-23 8:00,34.90472412
1934,2022-07-23 8:04,36.24749756
1935,2022-07-23 8:08,35.77018356
1936,2022-07-23 8:13,5.336385727
1937,2022-07-23 8:15,36.17869186
1938,2022-07-23 8:17,35.40469742
1939,2022-07-23 8:22,12.17170715
1940,2022-07-23 8:24,25.56803322
1941,2022-07-23 8:26,24.28297043
1942,2022-07-23 8:28,1.660057664
1943,2022-07-23 8:29,5.964591026
1944,2022-07-23 8:30,4.183418274
1945,2022-07-23 8:34,2.063096046
1946,2022-07-23 8:36,25.78910446
1947,2022-07-23 8:39,36.16822815
1948,2022-07-23 8:45,29.23122215
1949,2022-07-23 8:48,36.02094269
1950,2022-07-23 8:53,36.0806427
1951,2022-07-23 8:56,33.73566818
1952,2022-07-23 9:11,35.31032944
1953,2022-07-23 9:13,36.22016525
1954,2022-07-23 9:15,34.11725235
1955,2022-07-23 9:27,27.37211227
1956,2022-07-23 9:31,34.82329178
1957,2022-07-23 9:35,10.66019154
1958,2022-07-23 9:37,34.63275528
1959,2022-07-23 9:48,33.63268661
1960,2022-07-23 9:51,4.404964447
1961,2022-07-23 9:53,34.03488159
1962,2022-07-23 10:12,36.37451172
1963,2022-07-23 10:21,34.40615082
1964,2022-07-23 10:24,7.037772179
1965,2022-07-23 10:26,35.83882523
1966,2022-07-23 10:37,34.40303802
1967,2022-07-23 10:47,6.947140694
1968,2022-07-23 10:49,7.641060829
1969,2022-07-23 10:51,36.38816452
1970,2022-07-23 10:54,36.10677338
1971,2022-07-23 11:02,2.086234331
1972,2022-07-23 11:05,2.043889761
1973,2022-07-23 11:08,2.054307222
1974,2022-07-23 11:17,2.037552595
1975,2022-07-23 11:22,2.036206961
1976,2022-07-23 11:26,2.05098033
1977,2022-07-23 11:31,2.023215771
1978,2022-07-23 11:44,32.35940933
1979,2022-07-23 11:50,33.89958572
1980,2022-07-23 11:53,2.725199938
1981,2022-07-23 11:55,35.69984055
1982,2022-07-23 12:00,33.48600006
1983,2022-07-23 12:02,36.03578186
1984,2022-07-23 12:18,33.71550369
1985,2022-07-23 12:21,6.733512402
1986,2022-07-23 12:25,18.09346199
1987,2022-07-23 12:27,35.6481514
1988,2022-07-23 12:39,24.25035286
1989,2022-07-23 12:41,35.62351227
1990,2022-07-23 12:43,21.95472717
1991,2022-07-23 12:45,5.732947826
1992,2022-07-23 12:48,2.260145426
1993,2022-07-23 12:51,2.201815128
1994,2022-07-23 12:54,2.147441626
1995,2022-07-23 12:57,22.02887726
1996,2022-07-23 13:02,24.12626266
1997,2022-07-23 13:10,23.64793777
1998,2022-07-23 13:12,12.18834877
1999,2022-07-23 13:14,21.37205696
2000,2022-07-23 13:19,25.63360023
2001,2022-07-23 13:24,24.66820908
2002,2022-07-23 13:28,20.84530067
2003,2022-07-23 13:34,24.11697769
2004,2022-07-23 13:36,18.39100266
2005,2022-07-23 13:38,24.73612022
2006,2022-07-23 13:40,23.68638802
2007,2022-07-23 13:42,2.02068162
2008,2022-07-23 13:44,1.785675049
2009,2022-07-23 13:47,1.725486875
2010,2022-07-23 13:52,1.948344707
2011,2022-07-23 13:57,2.012637615
2012,2022-07-23 14:01,25.17900276
2013,2022-07-23 14:17,20.16419029
2014,2022-07-23 14:21,22.9897213
2015,2022-07-23 14:31,1.27496171
2016,2022-07-23 14:33,17.48273849
2017,2022-07-23 14:35,24.95930672
2018,2022-07-23 14:39,23.39059067
2019,2022-07-23 14:47,23.47128105
2020,2022-07-23 14:52,19.58889198
2021,2022-07-23 14:53,23.42850494
2022,2022-07-23 14:57,20.95039177
2023,2022-07-23 14:59,22.19621086
2024,2022-07-23 15:02,23.82260323
2025,2022-07-23 15:10,17.70597267
2026,2022-07-23 15:11,25.21897697
2027,2022-07-23 15:23,24.48451233
2028,2022-07-23 15:42,24.59997177
2029,2022-07-23 15:50,2.023823261
2030,2022-07-23 15:52,23.73233223
2031,2022-07-23 15:54,11.81778526
2032,2022-07-23 15:57,20.04222298
2033,2022-07-23 15:59,21.00450706
2034,2022-07-23 16:01,2.229385138
2035,2022-07-23 16:03,2.149142027
2036,2022-07-23 16:05,2.11348772
2037,2022-07-23 16:07,2.100378752
2038,2022-07-23 16:14,2.103708506
2039,2022-07-23 16:18,2.03268218
2040,2022-07-23 16:22,2.062834501
2041,2022-07-23 16:26,2.07468605
2042,2022-07-23 16:28,2.082758427
2043,2022-07-23 16:35,2.065986633
2044,2022-07-23 16:37,2.12599802
2045,2022-07-23 16:42,2.052798271
2046,2022-07-23 16:51,2.138702869
2047,2022-07-23 16:59,1.975699306
2048,2022-07-23 17:02,2.0794034
2049,2022-07-23 17:05,2.068035603
2050,2022-07-23 17:11,2.113548279
2051,2022-07-23 17:13,2.098379374
2052,2022-07-23 17:22,2.034920454
2053,2022-07-23 17:25,2.037890673
2054,2022-07-23 17:30,2.070503473
2055,2022-07-23 17:40,2.050551891
2056,2022-07-23 17:47,2.100341558
2057,2022-07-23 17:50,2.057019949
2058,2022-07-23 17:53,2.062073946
2059,2022-07-23 17:55,2.075810909
2060,2022-07-23 17:59,2.076339722
2061,2022-07-23 18:04,2.06332469
2062,2022-07-23 18:13,2.089905977
2063,2022-07-23 18:16,2.039583683
2064,2022-07-23 18:23,2.06311965
2065,2022-07-23 18:25,2.004748583
2066,2022-07-23 18:27,2.020282745
2067,2022-07-23 18:29,2.081766605
2068,2022-07-23 18:31,2.031977892
2069,2022-07-23 18:33,2.108661413
2070,2022-07-23 18:36,2.052488804
2071,2022-07-23 18:40,2.079200745
2072,2022-07-23 18:42,2.070059061
2073,2022-07-23 18:46,2.068148851
2074,2022-07-23 18:54,2.057162046
2075,2022-07-23 18:56,2.099630117
2076,2022-07-23 19:04,2.054419279
2077,2022-07-23 19:07,2.05418849
2078,2022-07-23 19:09,2.031450272
2079,2022-07-23 19:12,2.042522192
2080,2022-07-23 19:14,2.054521322
2081,2022-07-23 19:17,2.107064009
2082,2022-07-23 19:22,2.075750828
2083,2022-07-23 19:25,2.090953112
2084,2022-07-23 19:41,2.078864574
2085,2022-07-23 19:56,2.061184645
2086,2022-07-23 19:59,2.045218468
2087,2022-07-23 20:08,2.061614752
2088,2022-07-23 20:17,2.054842234
2089,2022-07-23 20:26,1.994181991
2090,2022-07-23 20:27,2.033377886
2091,2022-07-23 20:36,2.056402445
2092,2022-07-23 20:38,2.042601347
2093,2022-07-23 20:55,2.076211691
2094,2022-07-23 21:01,2.086640835
2095,2022-07-23 21:03,2.015300989
2096,2022-07-23 21:05,2.050690889
2097,2022-07-23 21:07,1.946739197
2098,2022-07-23 21:09,2.076610327
2099,2022-07-23 21:12,2.040430546
2100,2022-07-23 21:13,2.061501503
2101,2022-07-23 21:16,2.089903355
2102,2022-07-23 21:27,2.062563419
2103,2022-07-23 21:29,1.967042804
2104,2022-07-23 21:31,1.902353883
2105,2022-07-23 21:37,2.037204981
2106,2022-07-23 21:39,2.045465231
2107,2022-07-23 21:41,2.07691884
2108,2022-07-23 21:43,2.065168142
2109,2022-07-23 21:46,2.053695679
2110,2022-07-23 21:56,2.056151628
2111,2022-07-23 22:05,2.080813169
2112,2022-07-23 22:13,2.018942118
2113,2022-07-23 22:15,2.05924964
2114,2022-07-23 22:18,1.940690517
2115,2022-07-23 22:20,2.018526793
2116,2022-07-23 22:24,2.087856293
2117,2022-07-23 22:26,1.977520823
2118,2022-07-23 22:28,2.022382021
2119,2022-07-23 22:31,1.979738355
2120,2022-07-23 22:40,1.98962152
2121,2022-07-23 22:43,1.973867655
2122,2022-07-23 22:44,2.042241096
2123,2022-07-23 22:55,2.077494383
2124,2022-07-23 23:05,2.003737926
2125,2022-07-23 23:12,2.060369492
2126,2022-07-23 23:15,2.051862955
2127,2022-07-23 23:16,2.056242228
2128,2022-07-23 23:19,2.024519205
2129,2022-07-23 23:22,2.053641319
2130,2022-07-23 23:30,2.068377495
2131,2022-07-23 23:32,2.047373533
2132,2022-07-23 23:49,1.96727097
2133,2022-07-23 23:59,2.039095402
2134,2022-07-24 0:01,2.11817956
2135,2022-07-24 0:05,1.966005683
2136,2022-07-24 0:07,2.014968395
2137,2022-07-24 0:10,2.044799089
2138,2022-07-24 0:13,2.00998807
2139,2022-07-24 0:16,2.034110308
2140,2022-07-24 0:18,2.034204006
2141,2022-07-24 0:26,2.036686659
2142,2022-07-24 0:28,2.014235735
2143,2022-07-24 0:29,2.045025826
2144,2022-07-24 0:37,2.012845039
2145,2022-07-24 0:39,2.053159237
2146,2022-07-24 0:45,2.009775162
2147,2022-07-24 0:53,1.933991551
2148,2022-07-24 0:55,2.033883333
2149,2022-07-24 0:58,1.975661397
2150,2022-07-24 1:03,2.036463737
2151,2022-07-24 1:13,2.044308186
2152,2022-07-24 1:16,2.067110777
2153,2022-07-24 1:18,2.044368744
2154,2022-07-24 1:21,2.002032518
2155,2022-07-24 1:23,2.059216976
2156,2022-07-24 1:26,2.0277071
2157,2022-07-24 1:28,2.042887449
2158,2022-07-24 1:30,2.047436714
2159,2022-07-24 1:31,2.001964808
2160,2022-07-24 1:33,1.996113896
2161,2022-07-24 1:36,2.009676456
2162,2022-07-24 1:38,1.997968554
2163,2022-07-24 1:48,2.036852598
2164,2022-07-24 2:12,2.033526182
2165,2022-07-24 2:15,2.041285038
2166,2022-07-24 2:17,2.062906265
2167,2022-07-24 2:20,2.061429024
2168,2022-07-24 2:23,2.058344841
2169,2022-07-24 2:30,2.057243586
2170,2022-07-24 2:36,2.02836895
2171,2022-07-24 2:39,2.066556931
2172,2022-07-24 2:42,2.070230722
2173,2022-07-24 2:50,2.05951643
2174,2022-07-24 3:12,2.104097843
2175,2022-07-24 3:31,2.091243744
2176,2022-07-24 3:34,1.961117268
2177,2022-07-24 3:36,1.992951155
2178,2022-07-24 3:38,2.05685544
2179,2022-07-24 3:42,2.056899548
2180,2022-07-24 3:48,2.063961506
2181,2022-07-24 3:57,2.044262648
2182,2022-07-24 4:00,2.080779314
2183,2022-07-24 4:01,2.07235837
2184,2022-07-24 4:14,1.937113643
2185,2022-07-24 4:21,1.951377749
2186,2022-07-24 4:26,2.049520731
2187,2022-07-24 4:33,2.034653425
2188,2022-07-24 4:36,2.080461979
2189,2022-07-24 4:43,2.076536417
2190,2022-07-24 4:51,2.082159996
2191,2022-07-24 4:54,2.117989063
2192,2022-07-24 4:56,2.049565554
2193,2022-07-24 5:07,2.033997536
2194,2022-07-24 5:12,2.05509305
2195,2022-07-24 5:14,2.061138391
2196,2022-07-24 5:21,2.056009054
2197,2022-07-24 5:24,2.075806141
2198,2022-07-24 5:26,2.044569731
2199,2022-07-24 5:28,2.068175793
2200,2022-07-24 5:29,2.07660532
2201,2022-07-24 5:48,2.078453302
2202,2022-07-24 5:50,2.074630737
2203,2022-07-24 5:53,2.079558372
2204,2022-07-24 6:00,2.073859692
2205,2022-07-24 6:10,2.079219103
2206,2022-07-24 6:19,2.065693855
2207,2022-07-24 6:22,2.083185911
2208,2022-07-24 6:51,2.087609768
2209,2022-07-24 7:06,2.065958023
2210,2022-07-24 7:11,2.067753792
2211,2022-07-24 7:13,2.058738947
2212,2022-07-24 7:14,2.064096212
2213,2022-07-24 7:18,2.053854465
2214,2022-07-24 7:23,2.055859804
2215,2022-07-24 7:35,2.068006516
2216,2022-07-24 7:38,2.072077513
2217,2022-07-24 7:42,2.056186676
2218,2022-07-24 7:50,2.073836327
2219,2022-07-24 7:53,2.045965433
2220,2022-07-24 7:57,2.055249453
2221,2022-07-24 8:06,2.050569534
2222,2022-07-24 8:10,2.05836916
2223,2022-07-24 8:12,2.0832901
2224,2022-07-24 8:14,2.067994118
2225,2022-07-24 8:18,2.066336632
2226,2022-07-24 8:20,2.073613882
2227,2022-07-24 8:21,2.074561596
2228,2022-07-24 8:34,2.088912487
2229,2022-07-24 8:55,2.115625381
2230,2022-07-24 8:59,2.005283594
2231,2022-07-24 9:04,2.007728577
2232,2022-07-24 9:07,2.011279821
2233,2022-07-24 9:12,2.004686594
2234,2022-07-24 9:14,1.997683287
2235,2022-07-24 9:15,2.000098467
2236,2022-07-24 9:17,1.991843224
2237,2022-07-24 9:20,2.004654884
2238,2022-07-24 9:26,2.004531145
2239,2022-07-24 9:28,2.009083033
2240,2022-07-24 9:29,2.040183306
2241,2022-07-24 9:37,2.04051137
2242,2022-07-24 9:39,2.035704136
2243,2022-07-24 9:50,2.029539585
2244,2022-07-24 10:05,2.002292395
2245,2022-07-24 10:07,1.98506093
2246,2022-07-24 10:10,1.997809529
2247,2022-07-24 10:13,1.984924674
2248,2022-07-24 10:15,1.986161709
2249,2022-07-24 10:17,1.994282961
2250,2022-07-24 10:27,2.004209518
2251,2022-07-24 10:31,2.007534981
2252,2022-07-24 10:39,2.00099206
2253,2022-07-24 10:53,2.067973614
2254,2022-07-24 11:02,2.078270912
2255,2022-07-24 11:05,2.080078125
2256,2022-07-24 11:10,2.078810692
2257,2022-07-24 11:12,2.087263823
2258,2022-07-24 11:14,2.073776245
2259,2022-07-24 11:19,2.095052719
2260,2022-07-24 11:22,2.093823195
2261,2022-07-24 11:28,2.093590498
2262,2022-07-24 11:36,2.104948044
2263,2022-07-24 11:39,2.105969667
2264,2022-07-24 11:40,2.097433805
2265,2022-07-24 11:43,2.112356901
2266,2022-07-24 11:46,2.096307516
2267,2022-07-24 11:49,2.08498311
2268,2022-07-24 11:51,2.095146894
2269,2022-07-24 11:55,2.090867281
2270,2022-07-24 12:17,2.078192234
2271,2022-07-24 12:19,2.086645126
2272,2022-07-24 12:23,2.10509944
2273,2022-07-24 12:28,2.09050703
2274,2022-07-24 12:34,2.102904558
2275,2022-07-24 12:45,2.099775553
2276,2022-07-24 13:02,2.097851515
2277,2022-07-24 13:05,2.084356785
2278,2022-07-24 13:17,2.102509737
2279,2022-07-24 13:19,2.090956926
2280,2022-07-24 13:22,2.096810579
2281,2022-07-24 13:32,2.106882095
2282,2022-07-24 13:33,2.102149963
2283,2022-07-24 13:36,2.122805357
2284,2022-07-24 13:37,2.103541851
2285,2022-07-24 13:44,2.122081518
2286,2022-07-24 13:46,2.117585182
2287,2022-07-24 13:54,2.100142002
2288,2022-07-24 13:57,2.097419977
2289,2022-07-24 14:02,2.094072819
2290,2022-07-24 14:04,2.094702005
2291,2022-07-24 14:06,2.084424257
2292,2022-07-24 14:07,2.097182751
2293,2022-07-24 14:36,2.102720976
2294,2022-07-24 14:37,2.095622778
2295,2022-07-24 14:39,2.126297712
2296,2022-07-24 14:47,2.096796274
2297,2022-07-24 14:53,2.110288382
2298,2022-07-24 15:16,2.088030815
2299,2022-07-24 15:25,2.111128569
2300,2022-07-24 15:31,2.129947424
2301,2022-07-24 15:35,2.063634396
2302,2022-07-24 15:50,2.103062391
2303,2022-07-24 15:52,2.102437496
2304,2022-07-24 15:56,2.110309124
2305,2022-07-24 16:01,2.095193624
2306,2022-07-24 16:18,2.072037458
2307,2022-07-24 16:45,2.076740742
2308,2022-07-24 16:47,2.096818209
2309,2022-07-24 16:51,2.077778339
2310,2022-07-24 16:54,2.073134661
2311,2022-07-24 16:55,2.068568945
2312,2022-07-24 16:57,2.090866089
2313,2022-07-24 17:00,2.081425905
2314,2022-07-24 17:05,2.073028564
2315,2022-07-24 17:08,2.074260712
2316,2022-07-24 17:11,2.074941874
2317,2022-07-24 17:13,2.068356037
2318,2022-07-24 17:15,2.057418585
2319,2022-07-24 17:17,2.061367273
2320,2022-07-24 17:21,2.057691813
2321,2022-07-24 17:28,2.050681114
2322,2022-07-24 17:30,2.065964222
2323,2022-07-24 17:32,2.07226944
2324,2022-07-24 17:35,2.066514254
2325,2022-07-24 18:01,2.05300045
2326,2022-07-24 18:03,2.060128212
2327,2022-07-24 18:08,2.057490826
2328,2022-07-24 18:10,2.075549364
2329,2022-07-24 18:27,2.068943739
2330,2022-07-24 18:38,2.05686307
2331,2022-07-24 18:51,2.052642584
2332,2022-07-24 18:58,2.047430992
2333,2022-07-24 19:00,2.045131683
2334,2022-07-24 19:04,2.040943623
2335,2022-07-24 19:08,2.05796957
2336,2022-07-24 19:25,2.055184364
2337,2022-07-24 19:26,2.043142319
2338,2022-07-24 19:37,2.058595181
2339,2022-07-24 19:38,2.043619156
2340,2022-07-24 19:42,2.063368797
2341,2022-07-24 19:47,2.046836138
2342,2022-07-24 19:52,2.048669577
2343,2022-07-24 19:53,2.048979998
2344,2022-07-24 19:57,2.049171686
2345,2022-07-24 20:01,2.030761242
2346,2022-07-24 20:09,2.049017906
2347,2022-07-24 20:11,2.049696684
2348,2022-07-24 20:12,2.041485071
2349,2022-07-24 20:14,2.04636693
2350,2022-07-24 20:29,2.056836843
2351,2022-07-24 20:33,2.05284214
2352,2022-07-24 20:35,2.040961266
2353,2022-07-24 20:38,2.037277937
2354,2022-07-24 20:39,2.047193289
2355,2022-07-24 20:42,2.051117182
2356,2022-07-24 21:02,2.050893068
2357,2022-07-24 21:03,2.047386885
2358,2022-07-24 21:05,2.053601265
2359,2022-07-24 21:07,2.042769909
2360,2022-07-24 21:17,2.050410032
2361,2022-07-24 21:24,2.049893379
2362,2022-07-24 21:26,2.051327229
2363,2022-07-24 21:29,2.06011939
2364,2022-07-24 21:36,2.046938896
2365,2022-07-24 21:42,2.055660725
2366,2022-07-24 21:44,2.056949854
