idx,lineno,itemno,Order_date,day_night_type,product_date,quantity,cnt
55729090,1200,76121-G6000-100,44797,1,2022-08-24 17:09,3,18207727
55729093,1200,76111-G6000-100,44797,1,2022-08-24 17:09,3,18207730
55729094,1200,76121-G6000-100,44797,1,2022-08-24 17:09,3,18207730
55729096,1200,76111-G6000-100,44797,1,2022-08-24 17:10,3,18207733
55729097,1200,76121-G6000-100,44797,1,2022-08-24 17:10,3,18207733
55729099,1200,76111-G6000-100,44797,1,2022-08-24 17:10,3,18207736
55729100,1200,76121-G6000-100,44797,1,2022-08-24 17:10,3,18207736
55729103,1200,76111-G6000-100,44797,1,2022-08-24 17:11,3,18207739
55729104,1200,76121-G6000-100,44797,1,2022-08-24 17:11,3,18207739
55729105,1200,76111-G6000-100,44797,1,2022-08-24 17:11,3,18207742
55729106,1200,76121-G6000-100,44797,1,2022-08-24 17:11,3,18207742
55729108,1200,76111-G6000-100,44797,1,2022-08-24 17:11,3,18207745
55729109,1200,76121-G6000-100,44797,1,2022-08-24 17:11,3,18207745
55729111,1200,76111-G6000-100,44797,1,2022-08-24 17:11,1,18207746
55729112,1200,76121-G6000-100,44797,1,2022-08-24 17:11,1,18207746
55729114,1200,76111-G6000-100,44797,1,2022-08-24 17:12,3,18207749
55729115,1200,76121-G6000-100,44797,1,2022-08-24 17:12,3,18207749
55729116,1200,76111-G6000-100,44797,1,2022-08-24 17:12,3,18207752
55729117,1200,76121-G6000-100,44797,1,2022-08-24 17:12,3,18207752
55729119,1200,76111-G6000-100,44797,1,2022-08-24 17:12,3,18207755
55729120,1200,76121-G6000-100,44797,1,2022-08-24 17:12,3,18207755
55729123,1200,76111-G6000-100,44797,1,2022-08-24 17:13,3,18207758
55729124,1200,76121-G6000-100,44797,1,2022-08-24 17:13,3,18207758
55729125,1200,76111-G6000-100,44797,1,2022-08-24 17:13,3,18207761
55729126,1200,76121-G6000-100,44797,1,2022-08-24 17:13,3,18207761
55729128,1200,76111-G6000-100,44797,1,2022-08-24 17:14,3,18207764
55729129,1200,76121-G6000-100,44797,1,2022-08-24 17:14,3,18207764
55729133,1200,76111-G6000-100,44797,1,2022-08-24 17:14,3,18207767
55729134,1200,76121-G6000-100,44797,1,2022-08-24 17:14,3,18207767
55729136,1200,76111-G6000-100,44797,1,2022-08-24 17:14,3,18207770
55729137,1200,76121-G6000-100,44797,1,2022-08-24 17:14,3,18207770
55729140,1200,76111-G6000-100,44797,1,2022-08-24 17:15,3,18207773
55729141,1200,76121-G6000-100,44797,1,2022-08-24 17:15,3,18207773
55729143,1200,76111-G6000-100,44797,1,2022-08-24 17:15,1,18207774
55729144,1200,76121-G6000-100,44797,1,2022-08-24 17:15,1,18207774
55729146,1200,76111-G6000-100,44797,1,2022-08-24 17:15,3,18207777
55729147,1200,76121-G6000-100,44797,1,2022-08-24 17:15,3,18207777
55729149,1200,76111-G6000-100,44797,1,2022-08-24 17:16,3,18207780
55729150,1200,76121-G6000-100,44797,1,2022-08-24 17:16,3,18207780
55729152,1200,76111-G6000-100,44797,1,2022-08-24 17:16,3,18207783
55729153,1200,76121-G6000-100,44797,1,2022-08-24 17:16,3,18207783
55729156,1200,76111-G6000-100,44797,1,2022-08-24 17:16,3,18207786
55729157,1200,76121-G6000-100,44797,1,2022-08-24 17:16,3,18207786
55729159,1200,76111-G6000-100,44797,1,2022-08-24 17:17,3,18207789
55729160,1200,76121-G6000-100,44797,1,2022-08-24 17:17,3,18207789
55729161,1200,76111-G6000-100,44797,1,2022-08-24 17:17,3,18207792
55729162,1200,76121-G6000-100,44797,1,2022-08-24 17:17,3,18207792
55729164,1200,76111-G6000-100,44797,1,2022-08-24 17:17,1,18207793
55729165,1200,76121-G6000-100,44797,1,2022-08-24 17:17,1,18207793
55729168,1200,76111-G6000-100,44797,1,2022-08-24 17:18,3,18207796
55729169,1200,76121-G6000-100,44797,1,2022-08-24 17:18,3,18207796
55729171,1200,76111-G6000-100,44797,1,2022-08-24 17:18,3,18207799
55729172,1200,76121-G6000-100,44797,1,2022-08-24 17:18,3,18207799
55729175,1200,76111-G6000-100,44797,1,2022-08-24 17:18,2,18207801
55729176,1200,76121-G6000-100,44797,1,2022-08-24 17:18,2,18207801
55729191,1200,76111-G6000-100,44797,1,2022-08-24 17:22,1,18207802
55729192,1200,76121-G6000-100,44797,1,2022-08-24 17:22,1,18207802
55729218,1200,66421-AT000-100,44797,1,2022-08-24 17:30,3,18207807
55729222,1200,66421-AT000-100,44797,1,2022-08-24 17:30,2,18207809
55729232,1200,66421-AT000-100,44797,1,2022-08-24 17:32,3,18207812
55729234,1200,66421-AT000-100,44797,1,2022-08-24 17:32,1,18207813
55729237,1200,66421-AT000-100,44797,1,2022-08-24 17:32,3,18207816
55729240,1200,66421-AT000-100,44797,1,2022-08-24 17:32,3,18207819
55729242,1200,66421-AT000-100,44797,1,2022-08-24 17:33,4,18207823
55729246,1200,66421-AT000-100,44797,1,2022-08-24 17:33,3,18207826
55729248,1200,66421-AT000-100,44797,1,2022-08-24 17:34,3,18207829
55729251,1200,66421-AT000-100,44797,1,2022-08-24 17:34,3,18207832
55729253,1200,66421-AT000-100,44797,1,2022-08-24 17:34,1,18207833
55729256,1200,66421-AT000-100,44797,1,2022-08-24 17:34,3,18207836
55729258,1200,66421-AT000-100,44797,1,2022-08-24 17:35,3,18207839
55729261,1200,66421-AT000-100,44797,1,2022-08-24 17:35,3,18207842
55729263,1200,66421-AT000-100,44797,1,2022-08-24 17:35,1,18207843
55729266,1200,66421-AT000-100,44797,1,2022-08-24 17:36,3,18207846
55729268,1200,66421-AT000-100,44797,1,2022-08-24 17:36,3,18207849
55729271,1200,66421-AT000-100,44797,1,2022-08-24 17:36,3,18207852
55729275,1200,66421-AT000-100,44797,1,2022-08-24 17:37,4,18207856
55729278,1200,66421-AT000-100,44797,1,2022-08-24 17:37,3,18207859
55729280,1200,66421-AT000-100,44797,1,2022-08-24 17:38,3,18207862
55729282,1200,66421-AT000-100,44797,1,2022-08-24 17:38,4,18207866
55729284,1200,66421-AT000-100,44797,1,2022-08-24 17:38,3,18207869
55729286,1200,66421-AT000-100,44797,1,2022-08-24 17:39,3,18207872
55729288,1200,66421-AT000-100,44797,1,2022-08-24 17:39,4,18207876
55729290,1200,66421-AT000-100,44797,1,2022-08-24 17:39,3,18207879
55729292,1200,66421-AT000-100,44797,1,2022-08-24 17:40,3,18207882
55729294,1200,66421-AT000-100,44797,1,2022-08-24 17:40,3,18207885
55729296,1200,66421-AT000-100,44797,1,2022-08-24 17:41,3,18207888
55729297,1200,66421-AT000-100,44797,1,2022-08-24 17:41,1,18207889
55729299,1200,66421-AT000-100,44797,1,2022-08-24 17:41,3,18207892
55729301,1200,66421-AT000-100,44797,1,2022-08-24 17:41,3,18207895
55729303,1200,66421-AT000-100,44797,1,2022-08-24 17:42,3,18207898
55729305,1200,66421-AT000-100,44797,1,2022-08-24 17:42,4,18207902
55729307,1200,66421-AT000-100,44797,1,2022-08-24 17:43,3,18207905
55729308,1200,66421-AT000-100,44797,1,2022-08-24 17:43,3,18207908
55729310,1200,66421-AT000-100,44797,1,2022-08-24 17:43,4,18207912
55729312,1200,66421-AT000-100,44797,1,2022-08-24 17:44,3,18207915
55729314,1200,66421-AT000-100,44797,1,2022-08-24 17:44,3,18207918
55729316,1200,66421-AT000-100,44797,1,2022-08-24 17:45,4,18207922
55729318,1200,66421-AT000-100,44797,1,2022-08-24 17:45,3,18207925
55729321,1200,66421-AT000-100,44797,1,2022-08-24 17:45,3,18207928
55729322,1200,66421-AT000-100,44797,1,2022-08-24 17:45,1,18207929
55729325,1200,66421-AT000-100,44797,1,2022-08-24 17:46,3,18207932
55729328,1200,66421-AT000-100,44797,1,2022-08-24 17:46,3,18207935
55729332,1200,66421-AT000-100,44797,1,2022-08-24 17:47,3,18207938
55729334,1200,66421-AT000-100,44797,1,2022-08-24 17:47,1,18207939
55729337,1200,66421-AT000-100,44797,1,2022-08-24 17:47,3,18207942
55729340,1200,66421-AT000-100,44797,1,2022-08-24 17:47,3,18207945
55729344,1200,66421-AT000-100,44797,1,2022-08-24 17:48,3,18207948
55729346,1200,66421-AT000-100,44797,1,2022-08-24 17:48,1,18207949
55729349,1200,66421-AT000-100,44797,1,2022-08-24 17:48,3,18207952
55729351,1200,66421-AT000-100,44797,1,2022-08-24 17:49,3,18207955
55729355,1200,66421-AT000-100,44797,1,2022-08-24 17:49,4,18207959
55729359,1200,66421-AT000-100,44797,1,2022-08-24 17:49,3,18207962
55729361,1200,66421-AT000-100,44797,1,2022-08-24 17:50,3,18207965
55729365,1200,66421-AT000-100,44797,1,2022-08-24 17:50,4,18207969
55729368,1200,66421-AT000-100,44797,1,2022-08-24 17:51,3,18207972
55729370,1200,66421-AT000-100,44797,1,2022-08-24 17:51,3,18207975
55729374,1200,66421-AT000-100,44797,1,2022-08-24 17:51,4,18207979
55729381,1200,66421-AT000-100,44797,1,2022-08-24 17:53,3,18207982
55729384,1200,66421-AT000-100,44797,1,2022-08-24 17:53,3,18207985
55729386,1200,66421-AT000-100,44797,1,2022-08-24 17:53,3,18207988
55729388,1200,66421-AT000-100,44797,1,2022-08-24 17:53,1,18207989
55729391,1200,66421-AT000-100,44797,1,2022-08-24 17:54,3,18207992
55729394,1200,66421-AT000-100,44797,1,2022-08-24 17:54,3,18207995
55729396,1200,66421-AT000-100,44797,1,2022-08-24 17:55,3,18207998
55729398,1200,66421-AT000-100,44797,1,2022-08-24 17:55,1,18207999
55729401,1200,66421-AT000-100,44797,1,2022-08-24 17:55,3,18208002
55729404,1200,66421-AT000-100,44797,1,2022-08-24 17:55,3,18208005
55729406,1200,66421-AT000-100,44797,1,2022-08-24 17:56,1,18208006
55729409,1200,66421-AT000-100,44797,1,2022-08-24 17:56,3,18208009
55729412,1200,66421-AT000-100,44797,1,2022-08-24 17:56,3,18208012
55729415,1200,66421-AT000-100,44797,1,2022-08-24 17:57,3,18208015
55729419,1200,66421-AT000-100,44797,1,2022-08-24 17:57,4,18208019
55729421,1200,66421-AT000-100,44797,1,2022-08-24 17:57,3,18208022
55729424,1200,66421-AT000-100,44797,1,2022-08-24 17:58,3,18208025
55729428,1200,66421-AT000-100,44797,1,2022-08-24 17:58,3,18208028
55729430,1200,66421-AT000-100,44797,1,2022-08-24 17:59,4,18208032
55729434,1200,66421-AT000-100,44797,1,2022-08-24 17:59,3,18208035
55729436,1200,66421-AT000-100,44797,1,2022-08-24 17:59,3,18208038
55729440,1200,66421-AT000-100,44797,1,2022-08-24 18:00,4,18208042
55729443,1200,66421-AT000-100,44797,1,2022-08-24 18:00,3,18208045
55729446,1200,66421-AT000-100,44797,1,2022-08-24 18:01,3,18208048
55729448,1200,66421-AT000-100,44797,1,2022-08-24 18:01,4,18208052
55729451,1200,66421-AT000-100,44797,1,2022-08-24 18:01,3,18208055
55729454,1200,66421-AT000-100,44797,1,2022-08-24 18:02,3,18208058
55729456,1200,66421-AT000-100,44797,1,2022-08-24 18:02,4,18208062
55729460,1200,66421-AT000-100,44797,1,2022-08-24 18:03,3,18208065
55729462,1200,66421-AT000-100,44797,1,2022-08-24 18:03,3,18208068
55729464,1200,66421-AT000-100,44797,1,2022-08-24 18:03,1,18208069
55729466,1200,66421-AT000-100,44797,1,2022-08-24 18:03,3,18208072
55729469,1200,66421-AT000-100,44797,1,2022-08-24 18:04,3,18208075
55729472,1200,66421-AT000-100,44797,1,2022-08-24 18:04,3,18208078
55729474,1200,66421-AT000-100,44797,1,2022-08-24 18:05,4,18208082
55729478,1200,66421-AT000-100,44797,1,2022-08-24 18:05,3,18208085
55729481,1200,66421-AT000-100,44797,1,2022-08-24 18:05,3,18208088
55729483,1200,66421-AT000-100,44797,1,2022-08-24 18:06,4,18208092
55729487,1200,66421-AT000-100,44797,1,2022-08-24 18:06,3,18208095
55729490,1200,66421-AT000-100,44797,1,2022-08-24 18:07,3,18208098
55729492,1200,66421-AT000-100,44797,1,2022-08-24 18:07,4,18208102
55729494,1200,66421-AT000-100,44797,1,2022-08-24 18:07,3,18208105
55729496,1200,66421-AT000-100,44797,1,2022-08-24 18:08,3,18208108
55729498,1200,66421-AT000-100,44797,1,2022-08-24 18:08,4,18208112
55729500,1200,66421-AT000-100,44797,1,2022-08-24 18:09,3,18208115
55729501,1200,66421-AT000-100,44797,1,2022-08-24 18:09,3,18208118
55729502,1200,66421-AT000-100,44797,1,2022-08-24 18:09,4,18208122
55729503,1200,66421-AT000-100,44797,1,2022-08-24 18:10,3,18208125
55729504,1200,66421-AT000-100,44797,1,2022-08-24 18:10,3,18208128
55729505,1200,66421-AT000-100,44797,1,2022-08-24 18:11,4,18208132
55729506,1200,66421-AT000-100,44797,1,2022-08-24 18:11,3,18208135
55729507,1200,66421-AT000-100,44797,1,2022-08-24 18:11,3,18208138
55729508,1200,66421-AT000-100,44797,1,2022-08-24 18:12,4,18208142
55729509,1200,66421-AT000-100,44797,1,2022-08-24 18:12,3,18208145
55729510,1200,66421-AT000-100,44797,1,2022-08-24 18:13,3,18208148
55729511,1200,66421-AT000-100,44797,1,2022-08-24 18:13,3,18208151
55729512,1200,66421-AT000-100,44797,1,2022-08-24 18:13,1,18208152
55729513,1200,66421-AT000-100,44797,1,2022-08-24 18:13,3,18208155
55729514,1200,66421-AT000-100,44797,1,2022-08-24 18:14,3,18208158
55729515,1200,66421-AT000-100,44797,1,2022-08-24 18:14,3,18208161
55729516,1200,66421-AT000-100,44797,1,2022-08-24 18:15,4,18208165
55729517,1200,66421-AT000-100,44797,1,2022-08-24 18:15,3,18208168
55729518,1200,66421-AT000-100,44797,1,2022-08-24 18:15,3,18208171
55729519,1200,66421-AT000-100,44797,1,2022-08-24 18:16,4,18208175
55729520,1200,66421-AT000-100,44797,1,2022-08-24 18:16,3,18208178
55729521,1200,66421-AT000-100,44797,1,2022-08-24 18:17,3,18208181
55729522,1200,66421-AT000-100,44797,1,2022-08-24 18:17,3,18208184
55729523,1200,66421-AT000-100,44797,1,2022-08-24 18:20,2,18208186
55729524,1200,66421-AT000-100,44797,1,2022-08-24 18:20,3,18208189
55729527,1200,66421-AT000-100,44797,1,2022-08-24 18:21,3,18208192
55729529,1200,66421-AT000-100,44797,1,2022-08-24 18:21,2,18208194
55729546,1200,66421-AT000-100,44797,1,2022-08-24 18:24,2,18208196
55729549,1200,66421-AT000-100,44797,1,2022-08-24 18:25,3,18208199
55729551,1200,66421-AT000-100,44797,1,2022-08-24 18:25,1,18208200
55729554,1200,66421-AT000-100,44797,1,2022-08-24 18:25,3,18208203
55729556,1200,66421-AT000-100,44797,1,2022-08-24 18:25,3,18208206
55729559,1200,66421-AT000-100,44797,1,2022-08-24 18:26,3,18208209
55729561,1200,66421-AT000-100,44797,1,2022-08-24 18:26,4,18208213
55729562,1200,66421-AT000-100,44797,1,2022-08-24 18:27,3,18208216
55729564,1200,66421-AT000-100,44797,1,2022-08-24 18:27,3,18208219
55729566,1200,66421-AT000-100,44797,1,2022-08-24 18:27,3,18208222
55729569,1200,66421-AT000-100,44797,1,2022-08-24 18:28,4,18208226
55729572,1200,66421-AT000-100,44797,1,2022-08-24 18:28,3,18208229
55729576,1200,66421-AT000-100,44797,1,2022-08-24 18:29,3,18208232
55729578,1200,66421-AT000-100,44797,1,2022-08-24 18:29,4,18208236
55729581,1200,66421-AT000-100,44797,1,2022-08-24 18:29,3,18208239
55729585,1200,66421-AT000-100,44797,1,2022-08-24 18:30,3,18208242
55729587,1200,66421-AT000-100,44797,1,2022-08-24 18:30,3,18208245
55729589,1200,66421-AT000-100,44797,1,2022-08-24 18:30,1,18208246
55729592,1200,66421-AT000-100,44797,1,2022-08-24 18:30,3,18208249
55729594,1200,66421-AT000-100,44797,1,2022-08-24 18:31,3,18208252
55729598,1200,66421-AT000-100,44797,1,2022-08-24 18:31,3,18208255
55729600,1200,66421-AT000-100,44797,1,2022-08-24 18:32,4,18208259
55729602,1200,66421-AT000-100,44797,1,2022-08-24 18:32,3,18208262
55729604,1200,66421-AT000-100,44797,1,2022-08-24 18:32,3,18208265
55729606,1200,66421-AT000-100,44797,1,2022-08-24 18:33,4,18208269
55729608,1200,66421-AT000-100,44797,1,2022-08-24 18:33,3,18208272
55729610,1200,66421-AT000-100,44797,1,2022-08-24 18:34,3,18208275
55729612,1200,66421-AT000-100,44797,1,2022-08-24 18:34,3,18208278
55729614,1200,66421-AT000-100,44797,1,2022-08-24 18:34,4,18208282
55729617,1200,66421-AT000-100,44797,1,2022-08-24 18:35,3,18208285
55729620,1200,66421-AT000-100,44797,1,2022-08-24 18:35,3,18208288
55729622,1200,66421-AT000-100,44797,1,2022-08-24 18:36,4,18208292
55729625,1200,66421-AT000-100,44797,1,2022-08-24 18:36,3,18208295
55729629,1200,66421-AT000-100,44797,1,2022-08-24 18:36,3,18208298
55729632,1200,66421-AT000-100,44797,1,2022-08-24 18:37,4,18208302
55729634,1200,66421-AT000-100,44797,1,2022-08-24 18:37,3,18208305
55729637,1200,66421-AT000-100,44797,1,2022-08-24 18:38,3,18208308
55729641,1200,66421-AT000-100,44797,1,2022-08-24 18:38,3,18208311
55729643,1200,66421-AT000-100,44797,1,2022-08-24 18:38,4,18208315
55729647,1200,66421-AT000-100,44797,1,2022-08-24 18:39,3,18208318
55729649,1200,66421-AT000-100,44797,1,2022-08-24 18:39,3,18208321
55729653,1200,66421-AT000-100,44797,1,2022-08-24 18:40,4,18208325
55729656,1200,66421-AT000-100,44797,1,2022-08-24 18:40,3,18208328
55729659,1200,66421-AT000-100,44797,1,2022-08-24 18:40,3,18208331
55729663,1200,66421-AT000-100,44797,1,2022-08-24 18:41,3,18208334
55729665,1200,66421-AT000-100,44797,1,2022-08-24 18:41,1,18208335
55729668,1200,66421-AT000-100,44797,1,2022-08-24 18:41,1,18208336
55729677,1200,66421-AT000-100,44797,1,2022-08-24 18:43,1,18208337
55729681,1200,66421-AT000-100,44797,1,2022-08-24 18:43,4,18208341
55729684,1200,66421-AT000-100,44797,1,2022-08-24 18:43,3,18208344
55729686,1200,66421-AT000-100,44797,1,2022-08-24 18:44,3,18208347
55729690,1200,66421-AT000-100,44797,1,2022-08-24 18:44,3,18208350
55729691,1200,66421-AT000-100,44797,1,2022-08-24 18:44,1,18208351
55729694,1200,66421-AT000-100,44797,1,2022-08-24 18:45,3,18208354
55729696,1200,66421-AT000-100,44797,1,2022-08-24 18:45,3,18208357
55729700,1200,66421-AT000-100,44797,1,2022-08-24 18:45,3,18208360
55729703,1200,66421-AT000-100,44797,1,2022-08-24 18:46,4,18208364
55729705,1200,66421-AT000-100,44797,1,2022-08-24 18:46,3,18208367
55729709,1200,66421-AT000-100,44797,1,2022-08-24 18:47,3,18208370
55729712,1200,66421-AT000-100,44797,1,2022-08-24 18:47,4,18208374
55729715,1200,66421-AT000-100,44797,1,2022-08-24 18:47,3,18208377
55729717,1200,66421-AT000-100,44797,1,2022-08-24 18:48,3,18208380
55729721,1200,66421-AT000-100,44797,1,2022-08-24 18:48,4,18208384
55729723,1200,66421-AT000-100,44797,1,2022-08-24 18:49,3,18208387
55729727,1200,66421-AT000-100,44797,1,2022-08-24 18:49,3,18208390
55729729,1200,66421-AT000-100,44797,1,2022-08-24 18:49,3,18208393
55729731,1200,66421-AT000-100,44797,1,2022-08-24 18:49,1,18208394
55729734,1200,66421-AT000-100,44797,1,2022-08-24 18:50,3,18208397
55729736,1200,66421-AT000-100,44797,1,2022-08-24 18:50,3,18208400
55729739,1200,66421-AT000-100,44797,1,2022-08-24 18:51,3,18208403
55729743,1200,66421-AT000-100,44797,1,2022-08-24 18:51,4,18208407
55729746,1200,66421-AT000-100,44797,1,2022-08-24 18:51,3,18208410
55729750,1200,66421-AT000-100,44797,1,2022-08-24 18:52,3,18208413
55729754,1200,66421-AT000-100,44797,1,2022-08-24 18:52,4,18208417
55729756,1200,66421-AT000-100,44797,1,2022-08-24 18:53,3,18208420
55729760,1200,66421-AT000-100,44797,1,2022-08-24 18:53,3,18208423
55729763,1200,66421-AT000-100,44797,1,2022-08-24 18:53,3,18208426
55729766,1200,66421-AT000-100,44797,1,2022-08-24 18:54,4,18208430
55729769,1200,66421-AT000-100,44797,1,2022-08-24 18:54,3,18208433
55729771,1200,66421-AT000-100,44797,1,2022-08-24 18:55,3,18208436
55729772,1200,66421-AT000-100,44797,1,2022-08-24 18:55,1,18208437
55729774,1200,66421-AT000-100,44797,1,2022-08-24 18:55,3,18208440
55729775,1200,66421-AT000-100,44797,1,2022-08-24 18:55,3,18208443
55729777,1200,66421-AT000-100,44797,1,2022-08-24 18:56,3,18208446
55729779,1200,66421-AT000-100,44797,1,2022-08-24 18:56,4,18208450
55729781,1200,66421-AT000-100,44797,1,2022-08-24 18:57,3,18208453
55729783,1200,66421-AT000-100,44797,1,2022-08-24 18:57,3,18208456
55729785,1200,66421-AT000-100,44797,1,2022-08-24 18:57,4,18208460
55729788,1200,66421-AT000-100,44797,1,2022-08-24 18:58,3,18208463
55729790,1200,66421-AT000-100,44797,1,2022-08-24 18:58,3,18208466
55729792,1200,66421-AT000-100,44797,1,2022-08-24 18:59,4,18208470
55729794,1200,66421-AT000-100,44797,1,2022-08-24 18:59,3,18208473
55729796,1200,66421-AT000-100,44797,1,2022-08-24 18:59,3,18208476
55729798,1200,66421-AT000-100,44797,1,2022-08-24 19:00,4,18208480
55729800,1200,66421-AT000-100,44797,1,2022-08-24 19:00,3,18208483
55729802,1200,66421-AT000-100,44797,1,2022-08-24 19:01,3,18208486
55729803,1200,66421-AT000-100,44797,1,2022-08-24 19:01,3,18208489
55729804,1200,66421-AT000-100,44797,1,2022-08-24 19:01,1,18208490
55729805,1200,66421-AT000-100,44797,1,2022-08-24 19:01,3,18208493
55729806,1200,66421-AT000-100,44797,1,2022-08-24 19:02,3,18208496
55729807,1200,66421-AT000-100,44797,1,2022-08-24 19:02,3,18208499
55729808,1200,66421-AT000-100,44797,1,2022-08-24 19:02,1,18208500
55729809,1200,66421-AT000-100,44797,1,2022-08-24 19:03,3,18208503
55729810,1200,66421-AT000-100,44797,1,2022-08-24 19:03,3,18208506
55729811,1200,66421-AT000-100,44797,1,2022-08-24 19:03,4,18208510
55729812,1200,66421-AT000-100,44797,1,2022-08-24 19:04,3,18208513
55729813,1200,66421-AT000-100,44797,1,2022-08-24 19:04,3,18208516
55729814,1200,66421-AT000-100,44797,1,2022-08-24 19:05,4,18208520
55729815,1200,66421-AT000-100,44797,1,2022-08-24 19:05,3,18208523
55729816,1200,66421-AT000-100,44797,1,2022-08-24 19:05,3,18208526
55729817,1200,66421-AT000-100,44797,1,2022-08-24 19:06,3,18208529
55729818,1200,66421-AT000-100,44797,1,2022-08-24 19:06,1,18208530
55729819,1200,66421-AT000-100,44797,1,2022-08-24 19:06,3,18208533
55729820,1200,66421-AT000-100,44797,1,2022-08-24 19:07,3,18208536
55729821,1200,66421-AT000-100,44797,1,2022-08-24 19:07,3,18208539
55729822,1200,66421-AT000-100,44797,1,2022-08-24 19:07,4,18208543
55729824,1200,66421-AT000-100,44797,1,2022-08-24 19:08,3,18208546
55729826,1200,66421-AT000-100,44797,1,2022-08-24 19:08,3,18208549
55729828,1200,66421-AT000-100,44797,1,2022-08-24 19:09,4,18208553
55729829,1200,66421-AT000-100,44797,1,2022-08-24 19:09,3,18208556
55729830,1200,66421-AT000-100,44797,1,2022-08-24 19:09,3,18208559
55729831,1200,66421-AT000-100,44797,1,2022-08-24 19:10,3,18208562
55729832,1200,66421-AT000-100,44797,1,2022-08-24 19:10,1,18208563
55729833,1200,66421-AT000-100,44797,1,2022-08-24 19:10,1,18208564
55729838,1200,66421-AT000-100,44797,1,2022-08-24 19:12,1,18208565
55729839,1200,66421-AT000-100,44797,1,2022-08-24 19:12,1,18208566
55729841,1200,66421-AT000-100,44797,1,2022-08-24 19:12,3,18208569
55729843,1200,66421-AT000-100,44797,1,2022-08-24 19:13,3,18208572
55729845,1200,66421-AT000-100,44797,1,2022-08-24 19:13,4,18208576
55729847,1200,66421-AT000-100,44797,1,2022-08-24 19:13,3,18208579
55729849,1200,66421-AT000-100,44797,1,2022-08-24 19:14,3,18208582
55729851,1200,66421-AT000-100,44797,1,2022-08-24 19:14,4,18208586
55729853,1200,66421-AT000-100,44797,1,2022-08-24 19:15,3,18208589
55729855,1200,66421-AT000-100,44797,1,2022-08-24 19:15,3,18208592
55729857,1200,66421-AT000-100,44797,1,2022-08-24 19:15,4,18208596
55729859,1200,66421-AT000-100,44797,1,2022-08-24 19:16,3,18208599
55729861,1200,66421-AT000-100,44797,1,2022-08-24 19:16,3,18208602
55729863,1200,66421-AT000-100,44797,1,2022-08-24 19:17,4,18208606
55729865,1200,66421-AT000-100,44797,1,2022-08-24 19:17,3,18208609
55729867,1200,66421-AT000-100,44797,1,2022-08-24 19:17,1,18208610
55729870,1200,66421-AT000-100,44797,1,2022-08-24 19:18,1,18208611
55729872,1200,66421-AT000-100,44797,1,2022-08-24 19:19,3,18208614
55729874,1200,66421-AT000-100,44797,1,2022-08-24 19:19,3,18208617
55729876,1200,66421-AT000-100,44797,1,2022-08-24 19:19,4,18208621
55729878,1200,66421-AT000-100,44797,1,2022-08-24 19:20,3,18208624
55729880,1200,66421-AT000-100,44797,1,2022-08-24 19:20,3,18208627
55729882,1200,66421-AT000-100,44797,1,2022-08-24 19:21,4,18208631
55729884,1200,66421-AT000-100,44797,1,2022-08-24 19:21,3,18208634
55729886,1200,66421-AT000-100,44797,1,2022-08-24 19:21,3,18208637
55729888,1200,66421-AT000-100,44797,1,2022-08-24 19:22,4,18208641
55729890,1200,66421-AT000-100,44797,1,2022-08-24 19:22,3,18208644
55729893,1200,66421-AT000-100,44797,1,2022-08-24 19:23,3,18208647
55729895,1200,66421-AT000-100,44797,1,2022-08-24 19:23,4,18208651
55729898,1200,66421-AT000-100,44797,1,2022-08-24 19:23,3,18208654
55729900,1200,66421-AT000-100,44797,1,2022-08-24 19:24,3,18208657
55729902,1200,66421-AT000-100,44797,1,2022-08-24 19:24,4,18208661
55729904,1200,66421-AT000-100,44797,1,2022-08-24 19:25,3,18208664
55729906,1200,66421-AT000-100,44797,1,2022-08-24 19:25,3,18208667
55729908,1200,66421-AT000-100,44797,1,2022-08-24 19:25,4,18208671
55729912,1200,66421-AT000-100,44797,1,2022-08-24 19:26,3,18208674
55729916,1200,66421-AT000-100,44797,1,2022-08-24 19:26,3,18208677
55729918,1200,66421-AT000-100,44797,1,2022-08-24 19:27,4,18208681
55729920,1200,66421-AT000-100,44797,1,2022-08-24 19:27,3,18208684
55729923,1200,66421-AT000-100,44797,1,2022-08-24 19:27,1,18208685
55729936,1200,66421-AT000-100,44797,1,2022-08-24 19:29,3,18208688
55729940,1200,66421-AT000-100,44797,1,2022-08-24 19:30,2,18208690
55729947,1200,66421-AT000-100,44797,1,2022-08-24 19:31,1,18208691
55729950,1200,66421-AT000-100,44797,1,2022-08-24 19:31,3,18208694
55729952,1200,66421-AT000-100,44797,1,2022-08-24 19:32,3,18208697
55729954,1200,66421-AT000-100,44797,1,2022-08-24 19:32,1,18208698
55729956,1200,66421-AT000-100,44797,1,2022-08-24 19:32,3,18208701
55729959,1200,66421-AT000-100,44797,1,2022-08-24 19:33,3,18208704
55729961,1200,66421-AT000-100,44797,1,2022-08-24 19:33,3,18208707
55729963,1200,66421-AT000-100,44797,1,2022-08-24 19:33,1,18208708
55729966,1200,66421-AT000-100,44797,1,2022-08-24 19:33,3,18208711
55729969,1200,66421-AT000-100,44797,1,2022-08-24 19:34,3,18208714
55729972,1200,66421-AT000-100,44797,1,2022-08-24 19:34,3,18208717
55729974,1200,66421-AT000-100,44797,1,2022-08-24 19:34,1,18208718
55729977,1200,66421-AT000-100,44797,1,2022-08-24 19:35,3,18208721
