itemno,qty,machine,current
17,46,amp_5,4.307861328125
17,46,amp_6,3.6980817317962646
17,47,amp_1,0.0
17,47,amp_2,2.6767019882048273
17,47,amp_3,0.0
17,47,amp_4,0.0
17,47,amp_5,4.376220703125
17,47,amp_6,3.7651095390319824
17,48,amp_1,0.0
17,48,amp_2,2.6767019882048273
17,48,amp_3,0.0
17,48,amp_4,0.0
17,48,amp_5,4.444580078125
17,48,amp_6,3.8321373462677
17,49,amp_1,0.0
17,49,amp_2,2.6767019882048273
17,49,amp_3,0.0
17,49,amp_4,0.0
17,49,amp_5,4.512939453125
17,49,amp_6,3.899164915084839
17,50,amp_1,0.0
17,50,amp_2,2.6767019882048273
17,50,amp_3,0.0
17,50,amp_4,0.0
17,50,amp_5,4.581298828125
17,50,amp_6,3.9661927223205566
17,51,amp_1,0.0
17,51,amp_2,2.6767019882048273
17,51,amp_3,0.0
17,51,amp_4,0.0
17,51,amp_5,4.64990234375
17,51,amp_6,4.033220291137695
17,52,amp_1,0.0
17,52,amp_2,2.6767019882048273
17,52,amp_3,0.0
17,52,amp_4,0.0
17,52,amp_5,4.71826171875
17,52,amp_6,4.100248336791992
17,53,amp_1,0.0
17,53,amp_2,2.6767019882048273
17,53,amp_3,0.0
17,53,amp_4,0.0
17,53,amp_5,4.78662109375
17,53,amp_6,4.167275905609131
17,54,amp_1,0.0
17,54,amp_2,2.6767019882048273
17,54,amp_3,0.0
17,54,amp_4,0.0
17,54,amp_5,4.85498046875
17,54,amp_6,4.234303951263428
17,55,amp_1,0.0
17,55,amp_2,2.6767019882048273
17,55,amp_3,0.0
17,55,amp_4,0.0
17,55,amp_5,4.92333984375
17,55,amp_6,4.301331520080566
17,56,amp_1,0.0
17,56,amp_2,2.6767019882048273
17,56,amp_3,0.0
17,56,amp_4,0.0
17,56,amp_5,4.99169921875
17,56,amp_6,4.368359565734863
17,57,amp_1,0.0
17,57,amp_2,2.6767019882048273
17,57,amp_3,0.0
17,57,amp_4,0.0
17,57,amp_5,5.06005859375
17,57,amp_6,4.435387134552002
17,58,amp_1,0.0
17,58,amp_2,2.6767019882048273
17,58,amp_3,0.0
17,58,amp_4,0.0
17,58,amp_5,5.128662109375
17,58,amp_6,4.502415180206299
17,59,amp_1,0.0
17,59,amp_2,2.6767019882048273
17,59,amp_3,0.0
17,59,amp_4,0.0
17,59,amp_5,5.197021484375
17,59,amp_6,4.5694427490234375
17,60,amp_1,0.0
17,60,amp_2,2.6767019882048273
17,60,amp_3,0.0
17,60,amp_4,0.0
17,60,amp_5,5.265380859375
17,60,amp_6,4.636470317840576
17,61,amp_1,0.0
17,61,amp_2,2.6767019882048273
17,61,amp_3,0.0
17,61,amp_4,0.0
17,61,amp_5,5.333740234375
17,61,amp_6,4.703498363494873
17,62,amp_1,0.0
17,62,amp_2,2.6767019882048273
17,62,amp_3,0.0
17,62,amp_4,0.0
17,62,amp_5,5.402099609375
17,62,amp_6,4.770525932312012
17,63,amp_1,0.0
17,63,amp_2,2.6767019882048273
17,63,amp_3,0.0
17,63,amp_4,0.0
17,63,amp_5,5.470458984375
17,63,amp_6,4.837553977966309
17,64,amp_1,0.0
17,64,amp_2,2.6767019882048273
17,64,amp_3,0.0
17,64,amp_4,0.0
17,64,amp_5,5.538818359375
17,64,amp_6,4.904581546783447
17,65,amp_1,0.0
17,65,amp_2,2.6767019882048273
17,65,amp_3,0.0
17,65,amp_4,0.0
17,65,amp_5,5.607177734375
17,65,amp_6,4.971609115600586
17,66,amp_1,0.0
17,66,amp_2,2.6767019882048273
17,66,amp_3,0.0
17,66,amp_4,0.0
17,66,amp_5,5.67578125
17,66,amp_6,5.038637161254883
17,67,amp_1,0.0
17,67,amp_2,2.6767019882048273
17,67,amp_3,0.0
17,67,amp_4,0.0
17,67,amp_5,5.744140625
17,67,amp_6,5.1056647300720215
17,68,amp_1,0.0
17,68,amp_2,2.6767019882048273
17,68,amp_3,0.0
17,68,amp_4,0.0
17,68,amp_5,5.8125
17,68,amp_6,5.172692775726318
17,69,amp_1,0.0
17,69,amp_2,2.6767019882048273
17,69,amp_3,0.0
17,69,amp_4,0.0
17,69,amp_5,5.880859375
17,69,amp_6,5.239720344543457
17,70,amp_1,0.0
17,70,amp_2,2.6767019882048273
17,70,amp_3,0.0
17,70,amp_4,0.0
17,70,amp_5,5.94921875
17,70,amp_6,5.306748390197754
17,71,amp_1,0.0
17,71,amp_2,2.6767019882048273
17,71,amp_3,0.0
17,71,amp_4,0.0
17,71,amp_5,6.017578125
17,71,amp_6,5.373775959014893
17,72,amp_1,0.0
17,72,amp_2,2.6767019882048273
17,72,amp_3,0.0
17,72,amp_4,0.0
17,72,amp_5,6.0859375
17,72,amp_6,5.4408040046691895
17,73,amp_1,0.0
17,73,amp_2,2.6767019882048273
17,73,amp_3,0.0
17,73,amp_4,0.0
17,73,amp_5,6.154296875
17,73,amp_6,5.507831573486328
17,74,amp_1,0.0
17,74,amp_2,2.6767019882048273
17,74,amp_3,0.0
17,74,amp_4,0.0
17,74,amp_5,6.222900390625
17,74,amp_6,5.574859619140625
17,75,amp_1,0.0
17,75,amp_2,2.6767019882048273
17,75,amp_3,0.0
17,75,amp_4,0.0
17,75,amp_5,6.291259765625
17,75,amp_6,5.641887187957764
17,76,amp_1,0.0
17,76,amp_2,2.6767019882048273
17,76,amp_3,0.0
17,76,amp_4,0.0
17,76,amp_5,6.359619140625
17,76,amp_6,5.708914756774902
17,77,amp_1,0.0
17,77,amp_2,2.6767019882048273
17,77,amp_3,0.0
17,77,amp_4,0.0
17,77,amp_5,6.427978515625
17,77,amp_6,5.775942802429199
17,78,amp_1,0.0
17,78,amp_2,2.6767019882048273
17,78,amp_3,0.0
17,78,amp_4,0.0
17,78,amp_5,6.496337890625
17,78,amp_6,5.842970371246338
17,79,amp_1,0.0
17,79,amp_2,2.6767019882048273
17,79,amp_3,0.0
17,79,amp_4,0.0
17,79,amp_5,6.564697265625
17,79,amp_6,5.909998416900635
17,80,amp_1,0.0
17,80,amp_2,2.6767019882048273
17,80,amp_3,0.0
17,80,amp_4,0.0
17,80,amp_5,6.633056640625
17,80,amp_6,5.977025985717773
17,81,amp_1,0.0
17,81,amp_2,2.6767019882048273
17,81,amp_3,0.0
17,81,amp_4,0.0
17,81,amp_5,6.701416015625
17,81,amp_6,6.04405403137207
17,82,amp_1,0.0
17,82,amp_2,2.6767019882048273
17,82,amp_3,0.0
17,82,amp_4,0.0
17,82,amp_5,6.77001953125
17,82,amp_6,6.111081600189209
17,83,amp_1,0.0
17,83,amp_2,2.6767019882048273
17,83,amp_3,0.0
17,83,amp_4,0.0
17,83,amp_5,6.83837890625
17,83,amp_6,6.178109645843506
17,84,amp_1,0.0
17,84,amp_2,2.6767019882048273
17,84,amp_3,0.0
17,84,amp_4,0.0
17,84,amp_5,6.90673828125
17,84,amp_6,6.2451372146606445
17,85,amp_1,0.0
17,85,amp_2,2.6767019882048273
17,85,amp_3,0.0
17,85,amp_4,0.0
17,85,amp_5,6.97509765625
17,85,amp_6,6.312165260314941
17,86,amp_1,0.0
17,86,amp_2,2.6767019882048273
17,86,amp_3,0.0
17,86,amp_4,0.0
17,86,amp_5,7.04345703125
17,86,amp_6,6.37919282913208
17,87,amp_1,0.0
17,87,amp_2,2.6767019882048273
17,87,amp_3,0.0
17,87,amp_4,0.0
17,87,amp_5,7.11181640625
17,87,amp_6,6.446220397949219
17,88,amp_1,0.0
17,88,amp_2,2.6767019882048273
17,88,amp_3,0.0
17,88,amp_4,0.0
17,88,amp_5,7.18017578125
17,88,amp_6,6.513248443603516
17,89,amp_1,0.0
17,89,amp_2,2.6767019882048273
17,89,amp_3,0.0
17,89,amp_4,0.0
17,89,amp_5,7.248779296875
17,89,amp_6,6.580276012420654
17,90,amp_1,0.0
17,90,amp_2,2.6767019882048273
17,90,amp_3,0.0
17,90,amp_4,0.0
17,90,amp_5,7.317138671875
17,90,amp_6,6.647304058074951
17,91,amp_1,0.0
17,91,amp_2,2.6767019882048273
17,91,amp_3,0.0
17,91,amp_4,0.0
17,91,amp_5,7.385498046875
17,91,amp_6,6.71433162689209
17,92,amp_1,0.0
17,92,amp_2,2.6767019882048273
17,92,amp_3,0.0
17,92,amp_4,0.0
17,92,amp_5,7.453857421875
17,92,amp_6,6.781359672546387
17,93,amp_1,0.0
17,93,amp_2,2.6767019882048273
17,93,amp_3,0.0
17,93,amp_4,0.0
17,93,amp_5,7.522216796875
17,93,amp_6,6.848387241363525
17,94,amp_1,0.0
17,94,amp_2,2.6767019882048273
17,94,amp_3,0.0
17,94,amp_4,0.0
17,94,amp_5,7.590576171875
17,94,amp_6,6.915415287017822
17,95,amp_1,0.0
17,95,amp_2,2.6767019882048273
17,95,amp_3,0.0
17,95,amp_4,0.0
17,95,amp_5,7.658935546875
17,95,amp_6,6.982442855834961
17,96,amp_1,0.0
17,96,amp_2,2.6767019882048273
17,96,amp_3,0.0
17,96,amp_4,0.0
17,96,amp_5,7.727294921875
17,96,amp_6,7.049470901489258
17,97,amp_1,0.0
17,97,amp_2,2.6767019882048273
17,97,amp_3,0.0
17,97,amp_4,0.0
17,97,amp_5,7.7958984375
17,97,amp_6,7.1164984703063965
17,98,amp_1,0.0
17,98,amp_2,2.6767019882048273
17,98,amp_3,0.0
17,98,amp_4,0.0
17,98,amp_5,7.8642578125
17,98,amp_6,7.183526039123535
17,99,amp_1,0.0
17,99,amp_2,2.6767019882048273
17,99,amp_3,0.0
17,99,amp_4,0.0
17,99,amp_5,7.9326171875
17,99,amp_6,7.250554084777832
18,1,amp_1,0.0
18,1,amp_2,2.7231700370994893
18,1,amp_3,0.0
18,1,amp_4,0.0
18,1,amp_5,1.230224609375
18,1,amp_6,0.6818313002586365
18,2,amp_1,0.0
18,2,amp_2,2.7231700370994893
18,2,amp_3,0.0
18,2,amp_4,0.0
18,2,amp_5,1.298583984375
18,2,amp_6,0.7488590478897095
18,3,amp_1,0.0
18,3,amp_2,2.7231700370994893
18,3,amp_3,0.0
18,3,amp_4,0.0
18,3,amp_5,1.366943359375
18,3,amp_6,0.8158868551254272
18,4,amp_1,0.0
18,4,amp_2,2.7231700370994893
18,4,amp_3,0.0
18,4,amp_4,0.0
18,4,amp_5,1.435546875
18,4,amp_6,0.882914662361145
18,5,amp_1,0.0
18,5,amp_2,2.8375036767289608
18,5,amp_3,0.0
18,5,amp_4,0.0
18,5,amp_5,1.50390625
18,5,amp_6,0.949942409992218
18,6,amp_1,0.0
18,6,amp_2,2.8375036767289608
18,6,amp_3,0.0
18,6,amp_4,0.0
18,6,amp_5,1.572265625
18,6,amp_6,1.016970157623291
18,7,amp_1,0.0
18,7,amp_2,2.7497739034513593
18,7,amp_3,0.0
18,7,amp_4,0.0
18,7,amp_5,1.640625
18,7,amp_6,1.0839979648590088
18,8,amp_1,0.0
18,8,amp_2,2.6767019882048273
18,8,amp_3,0.0
18,8,amp_4,0.0
18,8,amp_5,1.708984375
18,8,amp_6,1.1510257720947266
18,9,amp_1,0.0
18,9,amp_2,2.6767019882048273
18,9,amp_3,0.0
18,9,amp_4,0.0
18,9,amp_5,1.77734375
18,9,amp_6,1.2180535793304443
18,10,amp_1,0.0
18,10,amp_2,2.6767019882048273
18,10,amp_3,0.0
18,10,amp_4,0.0
18,10,amp_5,1.845703125
18,10,amp_6,1.285081386566162
18,11,amp_1,0.0
18,11,amp_2,2.6767019882048273
18,11,amp_3,0.0
18,11,amp_4,0.0
18,11,amp_5,1.9140625
18,11,amp_6,1.3521091938018799
18,12,amp_1,0.0
18,12,amp_2,2.6767019882048273
18,12,amp_3,0.0
18,12,amp_4,0.0
18,12,amp_5,1.982666015625
18,12,amp_6,1.4191370010375977
18,13,amp_1,0.0
18,13,amp_2,2.6767019882048273
18,13,amp_3,0.0
18,13,amp_4,0.0
18,13,amp_5,2.051025390625
18,13,amp_6,1.4861646890640259
18,14,amp_1,0.0
18,14,amp_2,2.6767019882048273
18,14,amp_3,0.0
18,14,amp_4,0.0
18,14,amp_5,2.119384765625
18,14,amp_6,1.5531924962997437
18,15,amp_1,0.0
18,15,amp_2,2.6767019882048273
18,15,amp_3,0.0
18,15,amp_4,0.0
18,15,amp_5,2.187744140625
18,15,amp_6,1.6202201843261719
18,16,amp_1,0.0
18,16,amp_2,2.6767019882048273
18,16,amp_3,0.0
18,16,amp_4,0.0
18,16,amp_5,2.256103515625
18,16,amp_6,1.6872479915618896
18,17,amp_1,0.0
18,17,amp_2,2.6767019882048273
18,17,amp_3,0.0
18,17,amp_4,0.0
18,17,amp_5,2.324462890625
18,17,amp_6,1.7542757987976074
18,18,amp_1,0.0
18,18,amp_2,2.6767019882048273
18,18,amp_3,0.0
18,18,amp_4,0.0
18,18,amp_5,2.392822265625
18,18,amp_6,1.8213036060333252
18,19,amp_1,0.0
18,19,amp_2,2.6767019882048273
18,19,amp_3,0.0
18,19,amp_4,0.0
18,19,amp_5,2.461181640625
18,19,amp_6,1.888331413269043
18,20,amp_1,0.0
18,20,amp_2,2.6767019882048273
18,20,amp_3,0.0
18,20,amp_4,0.0
18,20,amp_5,2.52978515625
18,20,amp_6,1.9553592205047607
18,21,amp_1,0.0
18,21,amp_2,2.6767019882048273
18,21,amp_3,0.0
18,21,amp_4,0.0
18,21,amp_5,2.59814453125
18,21,amp_6,2.0223870277404785
18,22,amp_1,0.0
18,22,amp_2,2.6767019882048273
18,22,amp_3,0.0
18,22,amp_4,0.0
18,22,amp_5,2.66650390625
18,22,amp_6,2.0894148349761963
18,23,amp_1,0.0
18,23,amp_2,2.6767019882048273
18,23,amp_3,0.0
18,23,amp_4,0.0
18,23,amp_5,2.73486328125
18,23,amp_6,2.156442642211914
18,24,amp_1,0.0
18,24,amp_2,2.6767019882048273
18,24,amp_3,0.0
18,24,amp_4,0.0
18,24,amp_5,2.80322265625
18,24,amp_6,2.223470449447632
18,25,amp_1,0.0
18,25,amp_2,2.6767019882048273
18,25,amp_3,0.0
18,25,amp_4,0.0
18,25,amp_5,2.87158203125
18,25,amp_6,2.2904980182647705
18,26,amp_1,0.0
18,26,amp_2,2.6767019882048273
18,26,amp_3,0.0
18,26,amp_4,0.0
18,26,amp_5,2.93994140625
18,26,amp_6,2.3575258255004883
18,27,amp_1,0.0
18,27,amp_2,2.6767019882048273
18,27,amp_3,0.0
18,27,amp_4,0.0
18,27,amp_5,3.00830078125
18,27,amp_6,2.424553632736206
18,28,amp_1,0.0
18,28,amp_2,2.6767019882048273
18,28,amp_3,0.0
18,28,amp_4,0.0
18,28,amp_5,3.076904296875
18,28,amp_6,2.491581439971924
18,29,amp_1,0.0
18,29,amp_2,2.6767019882048273
18,29,amp_3,0.0
18,29,amp_4,0.0
18,29,amp_5,3.145263671875
18,29,amp_6,2.5586092472076416
18,30,amp_1,0.0
18,30,amp_2,2.6767019882048273
18,30,amp_3,0.0
18,30,amp_4,0.0
18,30,amp_5,3.213623046875
18,30,amp_6,2.6256370544433594
18,31,amp_1,0.0
18,31,amp_2,2.6767019882048273
18,31,amp_3,0.0
18,31,amp_4,0.0
18,31,amp_5,3.281982421875
18,31,amp_6,2.692664861679077
18,32,amp_1,0.0
18,32,amp_2,2.6767019882048273
18,32,amp_3,0.0
18,32,amp_4,0.0
18,32,amp_5,3.350341796875
18,32,amp_6,2.759692668914795
18,33,amp_1,0.0
18,33,amp_2,2.6767019882048273
18,33,amp_3,0.0
18,33,amp_4,0.0
18,33,amp_5,3.418701171875
18,33,amp_6,2.8267204761505127
18,34,amp_1,0.0
18,34,amp_2,2.6767019882048273
18,34,amp_3,0.0
18,34,amp_4,0.0
18,34,amp_5,3.487060546875
18,34,amp_6,2.8937482833862305
18,35,amp_1,0.0
18,35,amp_2,2.6767019882048273
18,35,amp_3,0.0
18,35,amp_4,0.0
18,35,amp_5,3.5556640625
18,35,amp_6,2.9607760906219482
18,36,amp_1,0.0
18,36,amp_2,2.6767019882048273
18,36,amp_3,0.0
18,36,amp_4,0.0
18,36,amp_5,3.6240234375
18,36,amp_6,3.027803897857666
18,37,amp_1,0.0
18,37,amp_2,2.6767019882048273
18,37,amp_3,0.0
18,37,amp_4,0.0
18,37,amp_5,3.6923828125
18,37,amp_6,3.094831705093384
18,38,amp_1,0.0
18,38,amp_2,2.6767019882048273
18,38,amp_3,0.0
18,38,amp_4,0.0
18,38,amp_5,3.7607421875
18,38,amp_6,3.1618592739105225
18,39,amp_1,0.0
18,39,amp_2,2.6767019882048273
18,39,amp_3,0.0
18,39,amp_4,0.0
18,39,amp_5,3.8291015625
18,39,amp_6,3.2288870811462402
18,40,amp_1,0.0
18,40,amp_2,2.6767019882048273
18,40,amp_3,0.0
18,40,amp_4,0.0
18,40,amp_5,3.8974609375
18,40,amp_6,3.295914888381958
18,41,amp_1,0.0
18,41,amp_2,2.6767019882048273
18,41,amp_3,0.0
18,41,amp_4,0.0
18,41,amp_5,3.9658203125
18,41,amp_6,3.362942695617676
18,42,amp_1,0.0
18,42,amp_2,2.6767019882048273
18,42,amp_3,0.0
18,42,amp_4,0.0
18,42,amp_5,4.0341796875
18,42,amp_6,3.4299705028533936
18,43,amp_1,0.0
18,43,amp_2,2.6767019882048273
18,43,amp_3,0.0
18,43,amp_4,0.0
18,43,amp_5,4.102783203125
18,43,amp_6,3.4969983100891113
18,44,amp_1,0.0
18,44,amp_2,2.6767019882048273
18,44,amp_3,0.0
18,44,amp_4,0.0
18,44,amp_5,4.171142578125
18,44,amp_6,3.564026117324829
18,45,amp_1,0.0
18,45,amp_2,2.6767019882048273
18,45,amp_3,0.0
18,45,amp_4,0.0
18,45,amp_5,4.239501953125
18,45,amp_6,3.631053924560547
18,46,amp_1,0.0
18,46,amp_2,2.6767019882048273
18,46,amp_3,0.0
18,46,amp_4,0.0
18,46,amp_5,4.307861328125
18,46,amp_6,3.6980817317962646
18,47,amp_1,0.0
18,47,amp_2,2.6767019882048273
18,47,amp_3,0.0
18,47,amp_4,0.0
18,47,amp_5,4.376220703125
18,47,amp_6,3.7651095390319824
18,48,amp_1,0.0
18,48,amp_2,2.6767019882048273
18,48,amp_3,0.0
18,48,amp_4,0.0
18,48,amp_5,4.444580078125
18,48,amp_6,3.8321373462677
18,49,amp_1,0.0
18,49,amp_2,2.6767019882048273
18,49,amp_3,0.0
18,49,amp_4,0.0
18,49,amp_5,4.512939453125
18,49,amp_6,3.899164915084839
18,50,amp_1,0.0
18,50,amp_2,2.6767019882048273
18,50,amp_3,0.0
18,50,amp_4,0.0
18,50,amp_5,4.581298828125
18,50,amp_6,3.9661927223205566
18,51,amp_1,0.0
18,51,amp_2,2.6767019882048273
18,51,amp_3,0.0
18,51,amp_4,0.0
18,51,amp_5,4.64990234375
18,51,amp_6,4.033220291137695
18,52,amp_1,0.0
18,52,amp_2,2.6767019882048273
18,52,amp_3,0.0
18,52,amp_4,0.0
18,52,amp_5,4.71826171875
18,52,amp_6,4.100248336791992
18,53,amp_1,0.0
18,53,amp_2,2.6767019882048273
18,53,amp_3,0.0
18,53,amp_4,0.0
18,53,amp_5,4.78662109375
18,53,amp_6,4.167275905609131
18,54,amp_1,0.0
18,54,amp_2,2.6767019882048273
18,54,amp_3,0.0
18,54,amp_4,0.0
18,54,amp_5,4.85498046875
18,54,amp_6,4.234303951263428
18,55,amp_1,0.0
18,55,amp_2,2.6767019882048273
18,55,amp_3,0.0
18,55,amp_4,0.0
18,55,amp_5,4.92333984375
18,55,amp_6,4.301331520080566
18,56,amp_1,0.0
18,56,amp_2,2.6767019882048273
18,56,amp_3,0.0
18,56,amp_4,0.0
18,56,amp_5,4.99169921875
18,56,amp_6,4.368359565734863
18,57,amp_1,0.0
18,57,amp_2,2.6767019882048273
18,57,amp_3,0.0
18,57,amp_4,0.0
18,57,amp_5,5.06005859375
18,57,amp_6,4.435387134552002
18,58,amp_1,0.0
18,58,amp_2,2.6767019882048273
18,58,amp_3,0.0
18,58,amp_4,0.0
18,58,amp_5,5.128662109375
18,58,amp_6,4.502415180206299
18,59,amp_1,0.0
18,59,amp_2,2.6767019882048273
18,59,amp_3,0.0
18,59,amp_4,0.0
18,59,amp_5,5.197021484375
18,59,amp_6,4.5694427490234375
18,60,amp_1,0.0
18,60,amp_2,2.6767019882048273
18,60,amp_3,0.0
18,60,amp_4,0.0
18,60,amp_5,5.265380859375
18,60,amp_6,4.636470317840576
18,61,amp_1,0.0
18,61,amp_2,2.6767019882048273
18,61,amp_3,0.0
18,61,amp_4,0.0
18,61,amp_5,5.333740234375
18,61,amp_6,4.703498363494873
18,62,amp_1,0.0
18,62,amp_2,2.6767019882048273
18,62,amp_3,0.0
18,62,amp_4,0.0
18,62,amp_5,5.402099609375
18,62,amp_6,4.770525932312012
18,63,amp_1,0.0
18,63,amp_2,2.6767019882048273
18,63,amp_3,0.0
18,63,amp_4,0.0
18,63,amp_5,5.470458984375
18,63,amp_6,4.837553977966309
18,64,amp_1,0.0
18,64,amp_2,2.6767019882048273
18,64,amp_3,0.0
18,64,amp_4,0.0
18,64,amp_5,5.538818359375
18,64,amp_6,4.904581546783447
18,65,amp_1,0.0
18,65,amp_2,2.6767019882048273
18,65,amp_3,0.0
18,65,amp_4,0.0
18,65,amp_5,5.607177734375
18,65,amp_6,4.971609115600586
18,66,amp_1,0.0
18,66,amp_2,2.6767019882048273
18,66,amp_3,0.0
18,66,amp_4,0.0
18,66,amp_5,5.67578125
18,66,amp_6,5.038637161254883
18,67,amp_1,0.0
18,67,amp_2,2.6767019882048273
18,67,amp_3,0.0
18,67,amp_4,0.0
18,67,amp_5,5.744140625
18,67,amp_6,5.1056647300720215
18,68,amp_1,0.0
18,68,amp_2,2.6767019882048273
18,68,amp_3,0.0
18,68,amp_4,0.0
18,68,amp_5,5.8125
18,68,amp_6,5.172692775726318
18,69,amp_1,0.0
18,69,amp_2,2.6767019882048273
18,69,amp_3,0.0
18,69,amp_4,0.0
18,69,amp_5,5.880859375
18,69,amp_6,5.239720344543457
18,70,amp_1,0.0
18,70,amp_2,2.6767019882048273
18,70,amp_3,0.0
18,70,amp_4,0.0
18,70,amp_5,5.94921875
18,70,amp_6,5.306748390197754
18,71,amp_1,0.0
18,71,amp_2,2.6767019882048273
18,71,amp_3,0.0
18,71,amp_4,0.0
18,71,amp_5,6.017578125
18,71,amp_6,5.373775959014893
18,72,amp_1,0.0
18,72,amp_2,2.6767019882048273
18,72,amp_3,0.0
18,72,amp_4,0.0
18,72,amp_5,6.0859375
18,72,amp_6,5.4408040046691895
18,73,amp_1,0.0
18,73,amp_2,2.6767019882048273
18,73,amp_3,0.0
18,73,amp_4,0.0
18,73,amp_5,6.154296875
18,73,amp_6,5.507831573486328
18,74,amp_1,0.0
18,74,amp_2,2.6767019882048273
18,74,amp_3,0.0
18,74,amp_4,0.0
18,74,amp_5,6.222900390625
18,74,amp_6,5.574859619140625
18,75,amp_1,0.0
18,75,amp_2,2.6767019882048273
18,75,amp_3,0.0
18,75,amp_4,0.0
18,75,amp_5,6.291259765625
18,75,amp_6,5.641887187957764
18,76,amp_1,0.0
18,76,amp_2,2.6767019882048273
18,76,amp_3,0.0
18,76,amp_4,0.0
18,76,amp_5,6.359619140625
18,76,amp_6,5.708914756774902
18,77,amp_1,0.0
18,77,amp_2,2.6767019882048273
18,77,amp_3,0.0
18,77,amp_4,0.0
18,77,amp_5,6.427978515625
18,77,amp_6,5.775942802429199
18,78,amp_1,0.0
18,78,amp_2,2.6767019882048273
18,78,amp_3,0.0
18,78,amp_4,0.0
18,78,amp_5,6.496337890625
18,78,amp_6,5.842970371246338
18,79,amp_1,0.0
18,79,amp_2,2.6767019882048273
18,79,amp_3,0.0
18,79,amp_4,0.0
18,79,amp_5,6.564697265625
18,79,amp_6,5.909998416900635
18,80,amp_1,0.0
18,80,amp_2,2.6767019882048273
18,80,amp_3,0.0
18,80,amp_4,0.0
18,80,amp_5,6.633056640625
18,80,amp_6,5.977025985717773
18,81,amp_1,0.0
18,81,amp_2,2.6767019882048273
18,81,amp_3,0.0
18,81,amp_4,0.0
18,81,amp_5,6.701416015625
18,81,amp_6,6.04405403137207
18,82,amp_1,0.0
18,82,amp_2,2.6767019882048273
18,82,amp_3,0.0
18,82,amp_4,0.0
18,82,amp_5,6.77001953125
18,82,amp_6,6.111081600189209
18,83,amp_1,0.0
18,83,amp_2,2.6767019882048273
18,83,amp_3,0.0
18,83,amp_4,0.0
18,83,amp_5,6.83837890625
18,83,amp_6,6.178109645843506
18,84,amp_1,0.0
18,84,amp_2,2.6767019882048273
18,84,amp_3,0.0
18,84,amp_4,0.0
18,84,amp_5,6.90673828125
18,84,amp_6,6.2451372146606445
18,85,amp_1,0.0
18,85,amp_2,2.6767019882048273
18,85,amp_3,0.0
18,85,amp_4,0.0
18,85,amp_5,6.97509765625
18,85,amp_6,6.312165260314941
18,86,amp_1,0.0
18,86,amp_2,2.6767019882048273
18,86,amp_3,0.0
18,86,amp_4,0.0
18,86,amp_5,7.04345703125
18,86,amp_6,6.37919282913208
18,87,amp_1,0.0
18,87,amp_2,2.6767019882048273
18,87,amp_3,0.0
18,87,amp_4,0.0
18,87,amp_5,7.11181640625
18,87,amp_6,6.446220397949219
18,88,amp_1,0.0
18,88,amp_2,2.6767019882048273
18,88,amp_3,0.0
18,88,amp_4,0.0
18,88,amp_5,7.18017578125
18,88,amp_6,6.513248443603516
18,89,amp_1,0.0
18,89,amp_2,2.6767019882048273
18,89,amp_3,0.0
18,89,amp_4,0.0
18,89,amp_5,7.248779296875
18,89,amp_6,6.580276012420654
18,90,amp_1,0.0
18,90,amp_2,2.6767019882048273
18,90,amp_3,0.0
18,90,amp_4,0.0
18,90,amp_5,7.317138671875
18,90,amp_6,6.647304058074951
18,91,amp_1,0.0
18,91,amp_2,2.6767019882048273
18,91,amp_3,0.0
18,91,amp_4,0.0
18,91,amp_5,7.385498046875
18,91,amp_6,6.71433162689209
18,92,amp_1,0.0
18,92,amp_2,2.6767019882048273
18,92,amp_3,0.0
18,92,amp_4,0.0
18,92,amp_5,7.453857421875
18,92,amp_6,6.781359672546387
18,93,amp_1,0.0
18,93,amp_2,2.6767019882048273
18,93,amp_3,0.0
18,93,amp_4,0.0
18,93,amp_5,7.522216796875
18,93,amp_6,6.848387241363525
18,94,amp_1,0.0
18,94,amp_2,2.6767019882048273
18,94,amp_3,0.0
18,94,amp_4,0.0
18,94,amp_5,7.590576171875
18,94,amp_6,6.915415287017822
18,95,amp_1,0.0
18,95,amp_2,2.6767019882048273
18,95,amp_3,0.0
18,95,amp_4,0.0
18,95,amp_5,7.658935546875
18,95,amp_6,6.982442855834961
18,96,amp_1,0.0
18,96,amp_2,2.6767019882048273
18,96,amp_3,0.0
18,96,amp_4,0.0
18,96,amp_5,7.727294921875
18,96,amp_6,7.049470901489258
18,97,amp_1,0.0
18,97,amp_2,2.6767019882048273
18,97,amp_3,0.0
18,97,amp_4,0.0
18,97,amp_5,7.7958984375
18,97,amp_6,7.1164984703063965
18,98,amp_1,0.0
18,98,amp_2,2.6767019882048273
18,98,amp_3,0.0
18,98,amp_4,0.0
18,98,amp_5,7.8642578125
18,98,amp_6,7.183526039123535
18,99,amp_1,0.0
18,99,amp_2,2.6767019882048273
18,99,amp_3,0.0
18,99,amp_4,0.0
18,99,amp_5,7.9326171875
18,99,amp_6,7.250554084777832
19,1,amp_1,0.0
19,1,amp_2,2.7231700370994893
19,1,amp_3,0.0
19,1,amp_4,0.0
19,1,amp_5,1.230224609375
19,1,amp_6,0.6818313002586365
19,2,amp_1,0.0
19,2,amp_2,2.7231700370994893
19,2,amp_3,0.0
19,2,amp_4,0.0
19,2,amp_5,1.298583984375
19,2,amp_6,0.7488590478897095
19,3,amp_1,0.0
19,3,amp_2,2.7231700370994893
19,3,amp_3,0.0
19,3,amp_4,0.0
19,3,amp_5,1.366943359375
